tic,time,open,high,low,close,volume,day
002460.sz,2012-05-29,23.59,24.32,23.4,24.19,24373,1
002460.sz,2012-05-30,24.2,24.94,24.2,24.57,30946,2
002460.sz,2012-05-31,24.35,25.55,24.24,25.06,56393,3
002460.sz,2012-06-01,24.92,25.55,24.92,25.34,32684,4
002460.sz,2012-06-04,24.88,26.98,24.65,25.5,78529,0
002460.sz,2012-06-05,25.55,25.96,25.04,25.34,41651,1
002460.sz,2012-06-06,25.34,25.85,24.61,24.86,22952,2
002460.sz,2012-06-07,25.39,25.8,25.0,25.12,27404,3
002460.sz,2012-06-08,25.85,27.63,25.61,27.55,154561,4
002460.sz,2012-06-11,26.88,27.28,26.0,27.2,99336,0
002460.sz,2012-06-12,26.7,27.66,26.6,26.76,65810,1
002460.sz,2012-06-13,26.58,27.16,26.18,26.93,53976,2
002460.sz,2012-06-14,26.71,26.8,26.1,26.1,49911,3
002460.sz,2012-06-15,26.01,26.63,25.6,26.51,46827,4
002460.sz,2012-06-18,26.5,27.35,26.3,26.97,44974,0
002460.sz,2012-06-19,26.7,26.8,26.02,26.08,30036,1
002460.sz,2012-06-20,26.3,26.62,25.8,25.85,22217,2
002460.sz,2012-06-21,25.7,26.44,25.6,25.94,27345,3
002460.sz,2012-06-25,26.25,26.79,25.94,26.09,28968,0
002460.sz,2012-06-26,25.82,25.82,24.19,24.8,31758,1
002460.sz,2012-06-27,24.82,25.49,24.43,24.85,23565,2
002460.sz,2012-06-28,24.82,25.42,24.77,24.96,19919,3
002460.sz,2012-06-29,25.1,25.68,24.5,25.68,23285,4
002460.sz,2012-07-02,26.0,26.49,25.52,25.9,27843,0
002460.sz,2012-07-03,25.9,26.1,25.5,25.64,27327,1
002460.sz,2012-07-04,25.81,26.43,25.7,26.24,37751,2
002460.sz,2012-07-05,26.23,26.3,24.48,24.5,35814,3
002460.sz,2012-07-06,24.55,25.28,24.21,25.19,24864,4
002460.sz,2012-07-09,25.0,25.34,23.86,23.92,26659,0
002460.sz,2012-07-10,24.05,24.27,23.7,23.74,14909,1
002460.sz,2012-07-11,23.74,23.87,23.44,23.85,13703,2
002460.sz,2012-07-12,23.76,24.75,23.61,24.52,22909,3
002460.sz,2012-07-13,24.5,24.76,24.15,24.2,13781,4
002460.sz,2012-07-16,24.3,24.35,22.46,22.6,26955,0
002460.sz,2012-07-17,22.62,22.9,22.51,22.72,11495,1
002460.sz,2012-07-18,22.7,23.02,22.3,22.91,12100,2
002460.sz,2012-07-19,22.84,23.54,22.8,23.12,13369,3
002460.sz,2012-07-20,23.13,23.25,22.66,22.7,11963,4
002460.sz,2012-07-23,22.68,22.98,22.3,22.72,9061,0
002460.sz,2012-07-24,22.68,23.39,22.57,23.15,13085,1
002460.sz,2012-07-25,23.13,23.39,22.85,22.87,11604,2
002460.sz,2012-07-26,22.86,23.2,22.6,22.66,8451,3
002460.sz,2012-07-27,22.9,22.96,22.63,22.83,8770,4
002460.sz,2012-07-30,23.13,23.46,22.7,23.05,17320,0
002460.sz,2012-07-31,22.79,23.56,21.85,23.3,27618,1
002460.sz,2012-08-01,24.0,25.55,23.61,23.94,50979,2
002460.sz,2012-08-02,23.67,23.89,23.0,23.38,22962,3
002460.sz,2012-08-03,23.22,23.87,23.22,23.71,23497,4
002460.sz,2012-08-06,23.5,24.41,23.45,24.3,28836,0
002460.sz,2012-08-07,24.74,25.38,24.33,24.42,41005,1
002460.sz,2012-08-08,24.3,24.69,24.12,24.22,24084,2
002460.sz,2012-08-09,24.3,24.45,23.81,24.34,23439,3
002460.sz,2012-08-10,24.34,24.36,23.68,23.71,28469,4
002460.sz,2012-08-13,23.59,23.88,23.13,23.35,21949,0
002460.sz,2012-08-14,23.34,23.5,22.73,23.22,19717,1
002460.sz,2012-08-15,23.22,23.43,22.53,22.58,19480,2
002460.sz,2012-08-16,22.55,22.8,22.55,22.6,10920,3
002460.sz,2012-08-17,22.6,22.89,22.46,22.89,8221,4
002460.sz,2012-08-20,22.88,22.96,22.56,22.95,9401,0
002460.sz,2012-08-21,23.0,23.45,22.9,23.25,23313,1
002460.sz,2012-08-22,23.27,23.51,22.93,23.07,17982,2
002460.sz,2012-08-23,22.98,24.0,22.91,23.75,38716,3
002460.sz,2012-08-24,23.93,23.98,23.18,23.69,41468,4
002460.sz,2012-08-27,23.56,23.56,22.0,23.0,27963,0
002460.sz,2012-08-28,22.73,23.01,22.51,22.73,10127,1
002460.sz,2012-08-29,22.66,22.93,22.4,22.53,8290,2
002460.sz,2012-08-30,22.5,22.75,21.66,22.72,19660,3
002460.sz,2012-08-31,22.39,22.56,22.16,22.23,8464,4
002460.sz,2012-09-03,22.15,22.57,21.8,22.43,10238,0
002460.sz,2012-09-04,22.4,22.66,22.12,22.13,10961,1
002460.sz,2012-09-05,22.13,22.38,22.0,22.2,6748,2
002460.sz,2012-09-06,22.35,23.42,22.09,22.69,27493,3
002460.sz,2012-09-07,22.66,23.64,22.55,23.23,43901,4
002460.sz,2012-09-10,23.35,23.53,23.03,23.31,24539,0
002460.sz,2012-09-11,23.3,23.71,23.05,23.21,31954,1
002460.sz,2012-09-12,23.3,23.64,23.13,23.37,22405,2
002460.sz,2012-09-13,23.35,23.35,22.6,22.6,24860,3
002460.sz,2012-09-14,23.1,23.29,22.71,22.97,25047,4
002460.sz,2012-09-17,22.95,23.53,22.61,22.65,28328,0
002460.sz,2012-09-18,22.26,22.26,21.81,22.17,20878,1
002460.sz,2012-09-19,22.04,22.32,21.99,22.24,13002,2
