tic,time,open,high,low,close,volume,day
300750.sz,2020-01-23,132.5,137.0,125.1,130.57,359862,3
300750.sz,2020-02-03,126.56,143.48,126.5,135.36,526346,0
300750.sz,2020-02-04,145.77,148.9,140.01,148.9,359136,1
300750.sz,2020-02-05,158.17,163.79,156.3,163.79,530824,2
300750.sz,2020-02-06,155.01,169.89,152.99,169.89,579190,3
300750.sz,2020-02-07,166.0,169.33,158.95,160.2,454995,4
300750.sz,2020-02-10,161.0,168.58,160.0,165.26,375409,0
300750.sz,2020-02-11,167.2,168.0,157.6,158.4,339946,1
300750.sz,2020-02-12,153.55,161.84,152.03,159.65,325862,2
300750.sz,2020-02-13,155.99,159.38,153.69,156.34,313610,3
300750.sz,2020-02-14,158.9,159.9,148.86,149.9,439619,4
